Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 19/05/2016
TIME       : 10:21:13
FILENAME   : vei_t8303_160519102111_T8303.CSV
CREATED BY : SWS Diver-Office 5.0.25.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Mini-Diver=14
  Status                  =Started =0
  Serial number           =BB00-T8303  214.
  Instrument number       =                    
                          =0
  Location                =vei_t8303
  Sample period           =M05
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB00-T8303  214.
  Instrument number       =                    
  Location                =vei_t8303
  Sample period           =00 00:05:00 0
  Sample method           =T   
  Start date / time       =00:00:12 23/03/16
  End date / time         =00:20:09 19/05/16
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
16385
Date/time;Druk[cm];Temperatuur[°C]
2016/04/17 10:30:00;1034.2;10.84
2016/04/17 10:35:00;1034.4;10.84
2016/04/17 10:40:00;1034.4;10.84
2016/04/17 10:45:00;1034.4;10.84
2016/04/17 10:50:00;1034.6;10.83
2016/04/17 10:55:00;1034.6;10.84
2016/04/17 11:00:00;1034.6;10.83
2016/04/17 11:05:00;1034.7;10.83
2016/04/17 11:10:00;1034.7;10.83
2016/04/17 11:15:00;1034.9;10.83
2016/04/17 11:20:00;1034.9;10.83
2016/04/17 11:25:00;1034.9;10.83
2016/04/17 11:30:00;1035.1;10.83
2016/04/17 11:35:00;1034.9;10.83
2016/04/17 11:40:00;1035.1;10.83
2016/04/17 11:45:00;1034.9;10.83
2016/04/17 11:50:00;1035.3;10.83
2016/04/17 11:55:00;1035.3;10.83
2016/04/17 12:00:00;1035.4;10.83
2016/04/17 12:05:00;1035.4;10.83
2016/04/17 12:10:00;1035.6;10.83
2016/04/17 12:15:00;1035.6;10.83
2016/04/17 12:20:00;1035.6;10.83
2016/04/17 12:25:00;1035.8;10.83
2016/04/17 12:30:00;1035.8;10.83
2016/04/17 12:35:00;1035.8;10.83
2016/04/17 12:40:00;1035.8;10.83
2016/04/17 12:45:00;1035.8;10.83
2016/04/17 12:50:00;1036.0;10.83
2016/04/17 12:55:00;1035.7;10.82
2016/04/17 13:00:00;1035.9;10.82
2016/04/17 13:05:00;1036.1;10.82
2016/04/17 13:10:00;1035.9;10.82
2016/04/17 13:15:00;1035.9;10.82
2016/04/17 13:20:00;1035.7;10.82
2016/04/17 13:25:00;1036.1;10.82
2016/04/17 13:30:00;1036.0;10.81
2016/04/17 13:35:00;1036.3;10.81
2016/04/17 13:40:00;1036.1;10.81
2016/04/17 13:45:00;1036.1;10.81
2016/04/17 13:50:00;1036.5;10.81
2016/04/17 13:55:00;1036.3;10.81
2016/04/17 14:00:00;1036.5;10.81
2016/04/17 14:05:00;1036.5;10.81
2016/04/17 14:10:00;1036.3;10.81
2016/04/17 14:15:00;1036.5;10.81
2016/04/17 14:20:00;1036.3;10.81
2016/04/17 14:25:00;1036.7;10.81
2016/04/17 14:30:00;1036.7;10.81
2016/04/17 14:35:00;1036.7;10.81
2016/04/17 14:40:00;1036.9;10.81
2016/04/17 14:45:00;1036.8;10.80
2016/04/17 14:50:00;1036.8;10.80
2016/04/17 14:55:00;1037.0;10.80
2016/04/17 15:00:00;1037.0;10.80
2016/04/17 15:05:00;1037.0;10.80
2016/04/17 15:10:00;1036.8;10.80
2016/04/17 15:15:00;1036.8;10.80
2016/04/17 15:20:00;1036.8;10.79
2016/04/17 15:25:00;1036.8;10.79
2016/04/17 15:30:00;1036.8;10.79
2016/04/17 15:35:00;1036.8;10.79
2016/04/17 15:40:00;1036.8;10.79
2016/04/17 15:45:00;1037.0;10.79
2016/04/17 15:50:00;1037.0;10.79
2016/04/17 15:55:00;1037.0;10.79
2016/04/17 16:00:00;1037.2;10.79
2016/04/17 16:05:00;1037.2;10.79
2016/04/17 16:10:00;1037.2;10.79
2016/04/17 16:15:00;1037.2;10.79
2016/04/17 16:20:00;1037.2;10.79
2016/04/17 16:25:00;1037.5;10.78
2016/04/17 16:30:00;1037.5;10.78
2016/04/17 16:35:00;1037.7;10.78
2016/04/17 16:40:00;1037.7;10.78
2016/04/17 16:45:00;1037.7;10.78
2016/04/17 16:50:00;1037.7;10.78
2016/04/17 16:55:00;1037.6;10.77
2016/04/17 17:00:00;1037.8;10.78
2016/04/17 17:05:00;1037.6;10.77
2016/04/17 17:10:00;1037.8;10.77
2016/04/17 17:15:00;1037.8;10.77
2016/04/17 17:20:00;1037.8;10.77
2016/04/17 17:25:00;1038.0;10.77
2016/04/17 17:30:00;1037.7;10.77
2016/04/17 17:35:00;1037.8;10.77
2016/04/17 17:40:00;1037.8;10.77
2016/04/17 17:45:00;1037.8;10.77
2016/04/17 17:50:00;1037.8;10.77
2016/04/17 17:55:00;1037.8;10.77
2016/04/17 18:00:00;1038.0;10.77
2016/04/17 18:05:00;1038.4;10.76
2016/04/17 18:10:00;1038.4;10.76
2016/04/17 18:15:00;1038.4;10.76
2016/04/17 18:20:00;1038.5;10.76
2016/04/17 18:25:00;1038.5;10.76
2016/04/17 18:30:00;1038.5;10.76
2016/04/17 18:35:00;1038.5;10.76
2016/04/17 18:40:00;1038.4;10.76
2016/04/17 18:45:00;1038.7;10.75
2016/04/17 18:50:00;1038.7;10.75
2016/04/17 18:55:00;1038.7;10.75
2016/04/17 19:00:00;1038.8;10.75
2016/04/17 19:05:00;1039.0;10.75
2016/04/17 19:10:00;1038.8;10.75
2016/04/17 19:15:00;1039.0;10.75
2016/04/17 19:20:00;1038.8;10.75
2016/04/17 19:25:00;1038.9;10.75
2016/04/17 19:30:00;1038.9;10.75
2016/04/17 19:35:00;1039.0;10.75
2016/04/17 19:40:00;1039.0;10.75
2016/04/17 19:45:00;1039.0;10.75
2016/04/17 19:50:00;1039.0;10.75
2016/04/17 19:55:00;1039.0;10.75
2016/04/17 20:00:00;1039.0;10.75
2016/04/17 20:05:00;1039.2;10.75
2016/04/17 20:10:00;1039.4;10.75
2016/04/17 20:15:00;1039.4;10.75
2016/04/17 20:20:00;1039.4;10.75
2016/04/17 20:25:00;1039.4;10.74
2016/04/17 20:30:00;1039.6;10.74
2016/04/17 20:35:00;1039.8;10.74
2016/04/17 20:40:00;1039.8;10.74
2016/04/17 20:45:00;1039.8;10.74
2016/04/17 20:50:00;1040.0;10.74
2016/04/17 20:55:00;1040.0;10.74
2016/04/17 21:00:00;1040.3;10.74
2016/04/17 21:05:00;1040.1;10.74
2016/04/17 21:10:00;1040.1;10.74
2016/04/17 21:15:00;1040.1;10.74
2016/04/17 21:20:00;1040.0;10.74
2016/04/17 21:25:00;1040.1;10.74
2016/04/17 21:30:00;1040.1;10.74
2016/04/17 21:35:00;1040.1;10.74
2016/04/17 21:40:00;1040.5;10.74
2016/04/17 21:45:00;1040.3;10.74
2016/04/17 21:50:00;1040.5;10.74
2016/04/17 21:55:00;1040.5;10.74
2016/04/17 22:00:00;1040.8;10.73
2016/04/17 22:05:00;1040.6;10.74
2016/04/17 22:10:00;1040.8;10.73
2016/04/17 22:15:00;1040.8;10.73
2016/04/17 22:20:00;1040.8;10.73
2016/04/17 22:25:00;1040.8;10.74
2016/04/17 22:30:00;1040.8;10.73
2016/04/17 22:35:00;1040.8;10.73
2016/04/17 22:40:00;1040.9;10.73
2016/04/17 22:45:00;1040.9;10.73
2016/04/17 22:50:00;1040.8;10.73
2016/04/17 22:55:00;1040.9;10.73
2016/04/17 23:00:00;1040.9;10.73
2016/04/17 23:05:00;1041.1;10.73
2016/04/17 23:10:00;1041.1;10.73
2016/04/17 23:15:00;1040.8;10.74
2016/04/17 23:20:00;1041.1;10.73
2016/04/17 23:25:00;1041.1;10.73
2016/04/17 23:30:00;1041.1;10.73
2016/04/17 23:35:00;1041.3;10.73
2016/04/17 23:40:00;1041.2;10.74
2016/04/17 23:45:00;1041.3;10.73
2016/04/17 23:50:00;1041.3;10.73
2016/04/17 23:55:00;1041.2;10.74
2016/04/18 00:00:00;1041.3;10.73
2016/04/18 00:05:00;1041.3;10.73
2016/04/18 00:10:00;1041.2;10.74
2016/04/18 00:15:00;1041.3;10.73
2016/04/18 00:20:00;1041.2;10.74
2016/04/18 00:25:00;1041.2;10.74
2016/04/18 00:30:00;1041.2;10.74
2016/04/18 00:35:00;1041.2;10.74
2016/04/18 00:40:00;1041.2;10.74
2016/04/18 00:45:00;1041.2;10.74
2016/04/18 00:50:00;1041.3;10.74
2016/04/18 00:55:00;1041.2;10.74
2016/04/18 01:00:00;1041.3;10.74
2016/04/18 01:05:00;1041.2;10.74
2016/04/18 01:10:00;1041.3;10.74
2016/04/18 01:15:00;1041.3;10.74
2016/04/18 01:20:00;1041.2;10.74
2016/04/18 01:25:00;1041.2;10.74
2016/04/18 01:30:00;1041.3;10.74
2016/04/18 01:35:00;1041.3;10.74
2016/04/18 01:40:00;1041.3;10.74
2016/04/18 01:45:00;1041.1;10.75
2016/04/18 01:50:00;1041.1;10.75
2016/04/18 01:55:00;1041.3;10.74
2016/04/18 02:00:00;1041.2;10.74
2016/04/18 02:05:00;1041.1;10.75
2016/04/18 02:10:00;1041.3;10.75
2016/04/18 02:15:00;1041.1;10.75
2016/04/18 02:20:00;1041.3;10.75
2016/04/18 02:25:00;1041.1;10.75
2016/04/18 02:30:00;1041.3;10.75
2016/04/18 02:35:00;1041.1;10.75
2016/04/18 02:40:00;1041.1;10.75
2016/04/18 02:45:00;1041.1;10.75
2016/04/18 02:50:00;1041.1;10.75
2016/04/18 02:55:00;1041.1;10.75
2016/04/18 03:00:00;1041.3;10.75
2016/04/18 03:05:00;1041.3;10.75
2016/04/18 03:10:00;1041.1;10.75
2016/04/18 03:15:00;1041.2;10.75
2016/04/18 03:20:00;1041.2;10.75
2016/04/18 03:25:00;1041.2;10.75
2016/04/18 03:30:00;1041.4;10.75
2016/04/18 03:35:00;1041.4;10.75
2016/04/18 03:40:00;1041.4;10.75
2016/04/18 03:45:00;1041.2;10.75
2016/04/18 03:50:00;1041.4;10.75
2016/04/18 03:55:00;1041.4;10.75
2016/04/18 04:00:00;1041.4;10.75
2016/04/18 04:05:00;1041.2;10.75
2016/04/18 04:10:00;1041.4;10.75
2016/04/18 04:15:00;1041.2;10.75
2016/04/18 04:20:00;1041.5;10.76
2016/04/18 04:25:00;1041.2;10.75
2016/04/18 04:30:00;1041.3;10.76
2016/04/18 04:35:00;1041.2;10.75
2016/04/18 04:40:00;1041.5;10.76
2016/04/18 04:45:00;1041.3;10.76
2016/04/18 04:50:00;1041.3;10.76
2016/04/18 04:55:00;1041.3;10.76
2016/04/18 05:00:00;1041.3;10.76
2016/04/18 05:05:00;1041.3;10.76
2016/04/18 05:10:00;1041.5;10.76
2016/04/18 05:15:00;1041.5;10.76
2016/04/18 05:20:00;1041.5;10.76
2016/04/18 05:25:00;1041.5;10.76
2016/04/18 05:30:00;1041.5;10.76
2016/04/18 05:35:00;1041.5;10.76
2016/04/18 05:40:00;1041.3;10.76
2016/04/18 05:45:00;1041.5;10.76
2016/04/18 05:50:00;1041.5;10.76
2016/04/18 05:55:00;1041.6;10.76
2016/04/18 06:00:00;1041.6;10.76
2016/04/18 06:05:00;1041.8;10.76
2016/04/18 06:10:00;1041.6;10.76
2016/04/18 06:15:00;1041.5;10.76
2016/04/18 06:20:00;1041.6;10.76
2016/04/18 06:25:00;1041.6;10.76
2016/04/18 06:30:00;1041.6;10.76
2016/04/18 06:35:00;1041.5;10.77
2016/04/18 06:40:00;1041.5;10.77
2016/04/18 06:45:00;1041.6;10.77
2016/04/18 06:50:00;1041.6;10.77
2016/04/18 06:55:00;1041.8;10.76
2016/04/18 07:00:00;1042.0;10.76
2016/04/18 07:05:00;1041.6;10.77
2016/04/18 07:10:00;1041.6;10.77
2016/04/18 07:15:00;1041.6;10.77
2016/04/18 07:20:00;1041.8;10.77
2016/04/18 07:25:00;1041.6;10.77
2016/04/18 07:30:00;1041.8;10.77
2016/04/18 07:35:00;1041.8;10.76
2016/04/18 07:40:00;1041.8;10.77
2016/04/18 07:45:00;1041.6;10.77
2016/04/18 07:50:00;1041.6;10.77
2016/04/18 07:55:00;1041.6;10.77
2016/04/18 08:00:00;1041.6;10.77
2016/04/18 08:05:00;1041.8;10.77
2016/04/18 08:10:00;1041.8;10.77
2016/04/18 08:15:00;1042.0;10.76
2016/04/18 08:20:00;1042.0;10.77
2016/04/18 08:25:00;1042.1;10.76
2016/04/18 08:30:00;1042.0;10.76
2016/04/18 08:35:00;1042.1;10.76
2016/04/18 08:40:00;1042.1;10.76
2016/04/18 08:45:00;1042.1;10.76
2016/04/18 08:50:00;1042.1;10.76
2016/04/18 08:55:00;1042.3;10.76
2016/04/18 09:00:00;1042.3;10.76
2016/04/18 09:05:00;1042.3;10.76
2016/04/18 09:10:00;1042.3;10.76
2016/04/18 09:15:00;1042.3;10.76
2016/04/18 09:20:00;1042.1;10.76
2016/04/18 09:25:00;1042.3;10.76
2016/04/18 09:30:00;1042.3;10.76
2016/04/18 09:35:00;1042.3;10.76
2016/04/18 09:40:00;1042.3;10.76
2016/04/18 09:45:00;1042.3;10.76
2016/04/18 09:50:00;1042.5;10.76
2016/04/18 09:55:00;1042.4;10.75
2016/04/18 10:00:00;1042.4;10.75
2016/04/18 10:05:00;1042.5;10.76
2016/04/18 10:10:00;1042.6;10.75
2016/04/18 10:15:00;1042.4;10.75
2016/04/18 10:20:00;1042.4;10.75
2016/04/18 10:25:00;1042.4;10.75
2016/04/18 10:30:00;1042.6;10.75
2016/04/18 10:35:00;1042.4;10.75
2016/04/18 10:40:00;1042.4;10.75
2016/04/18 10:45:00;1042.6;10.75
2016/04/18 10:50:00;1042.4;10.75
2016/04/18 10:55:00;1042.4;10.75
2016/04/18 11:00:00;1042.6;10.75
2016/04/18 11:05:00;1042.5;10.75
2016/04/18 11:10:00;1042.5;10.75
2016/04/18 11:15:00;1042.5;10.75
2016/04/18 11:20:00;1042.5;10.75
2016/04/18 11:25:00;1042.3;10.75
2016/04/18 11:30:00;1042.3;10.75
2016/04/18 11:35:00;1042.3;10.75
2016/04/18 11:40:00;1042.3;10.75
2016/04/18 11:45:00;1042.4;10.74
2016/04/18 11:50:00;1042.5;10.74
2016/04/18 11:55:00;1042.3;10.75
2016/04/18 12:00:00;1042.7;10.74
2016/04/18 12:05:00;1042.5;10.74
2016/04/18 12:10:00;1042.7;10.74
2016/04/18 12:15:00;1042.5;10.74
2016/04/18 12:20:00;1042.9;10.74
2016/04/18 12:25:00;1042.5;10.74
2016/04/18 12:30:00;1042.8;10.73
2016/04/18 12:35:00;1043.0;10.73
2016/04/18 12:40:00;1042.8;10.73
2016/04/18 12:45:00;1042.8;10.73
2016/04/18 12:50:00;1042.8;10.73
2016/04/18 12:55:00;1043.0;10.73
2016/04/18 13:00:00;1043.0;10.73
2016/04/18 13:05:00;1042.8;10.73
2016/04/18 13:10:00;1042.8;10.73
2016/04/18 13:15:00;1042.8;10.73
2016/04/18 13:20:00;1042.8;10.73
2016/04/18 13:25:00;1042.8;10.73
2016/04/18 13:30:00;1042.9;10.72
2016/04/18 13:35:00;1042.7;10.72
2016/04/18 13:40:00;1042.9;10.72
2016/04/18 13:45:00;1042.9;10.72
2016/04/18 13:50:00;1042.8;10.71
2016/04/18 13:55:00;1042.8;10.71
2016/04/18 14:00:00;1042.8;10.71
2016/04/18 14:05:00;1042.8;10.71
2016/04/18 14:10:00;1043.0;10.71
2016/04/18 14:15:00;1043.2;10.71
2016/04/18 14:20:00;1043.0;10.71
2016/04/18 14:25:00;1043.0;10.71
2016/04/18 14:30:00;1043.1;10.71
2016/04/18 14:35:00;1043.0;10.71
2016/04/18 14:40:00;1043.0;10.71
2016/04/18 14:45:00;1042.8;10.70
2016/04/18 14:50:00;1043.0;10.70
2016/04/18 14:55:00;1043.0;10.70
2016/04/18 15:00:00;1043.0;10.70
2016/04/18 15:05:00;1043.0;10.70
2016/04/18 15:10:00;1042.7;10.69
2016/04/18 15:15:00;1042.7;10.69
2016/04/18 15:20:00;1042.7;10.69
2016/04/18 15:25:00;1042.7;10.69
2016/04/18 15:30:00;1042.7;10.69
2016/04/18 15:35:00;1042.7;10.69
2016/04/18 15:40:00;1043.2;10.69
2016/04/18 15:45:00;1043.0;10.69
2016/04/18 15:50:00;1043.0;10.69
2016/04/18 15:55:00;1042.8;10.68
2016/04/18 16:00:00;1043.0;10.69
2016/04/18 16:05:00;1043.0;10.68
2016/04/18 16:10:00;1043.0;10.68
2016/04/18 16:15:00;1043.1;10.68
2016/04/18 16:20:00;1043.0;10.68
2016/04/18 16:25:00;1042.9;10.67
2016/04/18 16:30:00;1042.7;10.67
2016/04/18 16:35:00;1042.9;10.67
2016/04/18 16:40:00;1042.9;10.67
2016/04/18 16:45:00;1042.8;10.67
2016/04/18 16:50:00;1042.9;10.67
2016/04/18 16:55:00;1043.0;10.67
2016/04/18 17:00:00;1043.2;10.67
2016/04/18 17:05:00;1043.0;10.67
2016/04/18 17:10:00;1043.0;10.66
2016/04/18 17:15:00;1043.1;10.66
2016/04/18 17:20:00;1043.0;10.66
2016/04/18 17:25:00;1043.0;10.66
2016/04/18 17:30:00;1043.1;10.66
2016/04/18 17:35:00;1043.1;10.66
2016/04/18 17:40:00;1043.3;10.65
2016/04/18 17:45:00;1043.3;10.65
2016/04/18 17:50:00;1043.5;10.65
2016/04/18 17:55:00;1043.5;10.65
2016/04/18 18:00:00;1043.5;10.65
2016/04/18 18:05:00;1043.4;10.65
2016/04/18 18:10:00;1043.6;10.65
2016/04/18 18:15:00;1043.7;10.65
2016/04/18 18:20:00;1043.7;10.65
2016/04/18 18:25:00;1043.6;10.65
2016/04/18 18:30:00;1043.7;10.65
2016/04/18 18:35:00;1043.9;10.64
2016/04/18 18:40:00;1043.9;10.64
2016/04/18 18:45:00;1043.9;10.64
2016/04/18 18:50:00;1044.0;10.64
2016/04/18 18:55:00;1043.9;10.64
2016/04/18 19:00:00;1044.0;10.63
2016/04/18 19:05:00;1043.9;10.63
2016/04/18 19:10:00;1044.2;10.63
2016/04/18 19:15:00;1044.0;10.63
2016/04/18 19:20:00;1044.0;10.63
2016/04/18 19:25:00;1044.0;10.63
2016/04/18 19:30:00;1044.2;10.63
2016/04/18 19:35:00;1044.2;10.63
2016/04/18 19:40:00;1044.2;10.63
2016/04/18 19:45:00;1044.2;10.63
2016/04/18 19:50:00;1044.2;10.63
2016/04/18 19:55:00;1044.4;10.63
2016/04/18 20:00:00;1044.2;10.63
2016/04/18 20:05:00;1044.4;10.63
2016/04/18 20:10:00;1044.4;10.63
2016/04/18 20:15:00;1044.4;10.62
2016/04/18 20:20:00;1044.6;10.62
2016/04/18 20:25:00;1044.4;10.62
2016/04/18 20:30:00;1044.6;10.62
2016/04/18 20:35:00;1044.6;10.62
2016/04/18 20:40:00;1044.7;10.62
2016/04/18 20:45:00;1044.7;10.62
2016/04/18 20:50:00;1044.7;10.62
2016/04/18 20:55:00;1044.7;10.62
2016/04/18 21:00:00;1044.7;10.62
2016/04/18 21:05:00;1044.9;10.62
2016/04/18 21:10:00;1044.7;10.62
2016/04/18 21:15:00;1044.8;10.61
2016/04/18 21:20:00;1044.8;10.61
2016/04/18 21:25:00;1044.7;10.61
2016/04/18 21:30:00;1044.7;10.61
2016/04/18 21:35:00;1044.8;10.61
2016/04/18 21:40:00;1044.8;10.61
2016/04/18 21:45:00;1044.8;10.61
2016/04/18 21:50:00;1044.8;10.61
2016/04/18 21:55:00;1044.8;10.61
2016/04/18 22:00:00;1044.8;10.61
2016/04/18 22:05:00;1044.8;10.61
2016/04/18 22:10:00;1044.8;10.61
2016/04/18 22:15:00;1044.8;10.61
2016/04/18 22:20:00;1044.8;10.61
2016/04/18 22:25:00;1044.8;10.61
2016/04/18 22:30:00;1044.8;10.61
2016/04/18 22:35:00;1045.0;10.61
2016/04/18 22:40:00;1044.8;10.61
2016/04/18 22:45:00;1044.8;10.61
2016/04/18 22:50:00;1044.9;10.61
2016/04/18 22:55:00;1044.9;10.61
2016/04/18 23:00:00;1044.7;10.61
2016/04/18 23:05:00;1044.9;10.61
2016/04/18 23:10:00;1044.7;10.61
2016/04/18 23:15:00;1044.7;10.61
2016/04/18 23:20:00;1044.9;10.61
2016/04/18 23:25:00;1044.9;10.61
2016/04/18 23:30:00;1044.8;10.61
2016/04/18 23:35:00;1044.9;10.61
2016/04/18 23:40:00;1045.1;10.61
2016/04/18 23:45:00;1045.1;10.61
2016/04/18 23:50:00;1045.2;10.61
2016/04/18 23:55:00;1045.2;10.61
2016/04/19 00:00:00;1045.2;10.61
2016/04/19 00:05:00;1045.4;10.61
2016/04/19 00:10:00;1045.4;10.61
2016/04/19 00:15:00;1045.4;10.61
2016/04/19 00:20:00;1045.6;10.61
2016/04/19 00:25:00;1045.4;10.61
2016/04/19 00:30:00;1045.6;10.61
2016/04/19 00:35:00;1045.6;10.61
2016/04/19 00:40:00;1045.6;10.61
2016/04/19 00:45:00;1045.5;10.61
2016/04/19 00:50:00;1045.5;10.61
2016/04/19 00:55:00;1045.7;10.61
2016/04/19 01:00:00;1045.8;10.61
2016/04/19 01:05:00;1045.6;10.61
2016/04/19 01:10:00;1045.6;10.61
2016/04/19 01:15:00;1045.7;10.61
2016/04/19 01:20:00;1045.5;10.61
2016/04/19 01:25:00;1045.5;10.61
2016/04/19 01:30:00;1045.7;10.61
2016/04/19 01:35:00;1045.7;10.61
2016/04/19 01:40:00;1045.7;10.61
2016/04/19 01:45:00;1045.5;10.61
2016/04/19 01:50:00;1045.7;10.61
2016/04/19 01:55:00;1045.7;10.61
2016/04/19 02:00:00;1045.5;10.61
2016/04/19 02:05:00;1045.5;10.61
2016/04/19 02:10:00;1045.5;10.61
2016/04/19 02:15:00;1045.5;10.61
2016/04/19 02:20:00;1045.5;10.61
2016/04/19 02:25:00;1045.5;10.61
2016/04/19 02:30:00;1045.7;10.61
2016/04/19 02:35:00;1045.7;10.61
2016/04/19 02:40:00;1045.5;10.61
2016/04/19 02:45:00;1045.7;10.61
2016/04/19 02:50:00;1045.7;10.61
2016/04/19 02:55:00;1045.7;10.61
2016/04/19 03:00:00;1045.5;10.61
2016/04/19 03:05:00;1045.9;10.61
2016/04/19 03:10:00;1045.7;10.61
2016/04/19 03:15:00;1045.7;10.61
2016/04/19 03:20:00;1045.8;10.62
2016/04/19 03:25:00;1045.9;10.61
2016/04/19 03:30:00;1045.9;10.61
2016/04/19 03:35:00;1045.7;10.61
2016/04/19 03:40:00;1045.9;10.61
2016/04/19 03:45:00;1045.9;10.62
2016/04/19 03:50:00;1045.8;10.62
2016/04/19 03:55:00;1045.9;10.62
2016/04/19 04:00:00;1045.9;10.62
2016/04/19 04:05:00;1045.9;10.62
2016/04/19 04:10:00;1045.8;10.62
2016/04/19 04:15:00;1045.9;10.62
2016/04/19 04:20:00;1046.1;10.62
2016/04/19 04:25:00;1046.1;10.62
2016/04/19 04:30:00;1046.1;10.62
2016/04/19 04:35:00;1046.1;10.62
2016/04/19 04:40:00;1046.1;10.62
2016/04/19 04:45:00;1046.3;10.62
2016/04/19 04:50:00;1046.3;10.62
2016/04/19 04:55:00;1046.3;10.62
2016/04/19 05:00:00;1046.3;10.62
2016/04/19 05:05:00;1046.1;10.62
2016/04/19 05:10:00;1046.1;10.62
2016/04/19 05:15:00;1046.1;10.62
2016/04/19 05:20:00;1046.1;10.62
2016/04/19 05:25:00;1046.1;10.62
2016/04/19 05:30:00;1046.1;10.62
2016/04/19 05:35:00;1046.1;10.62
2016/04/19 05:40:00;1046.1;10.62
2016/04/19 05:45:00;1046.1;10.62
2016/04/19 05:50:00;1046.1;10.62
2016/04/19 05:55:00;1046.1;10.62
2016/04/19 06:00:00;1046.1;10.63
2016/04/19 06:05:00;1046.3;10.62
2016/04/19 06:10:00;1046.3;10.63
2016/04/19 06:15:00;1046.4;10.63
2016/04/19 06:20:00;1046.3;10.63
2016/04/19 06:25:00;1046.4;10.63
2016/04/19 06:30:00;1046.6;10.63
2016/04/19 06:35:00;1046.6;10.63
2016/04/19 06:40:00;1046.6;10.63
2016/04/19 06:45:00;1046.6;10.63
2016/04/19 06:50:00;1046.8;10.63
2016/04/19 06:55:00;1047.0;10.63
2016/04/19 07:00:00;1047.0;10.63
2016/04/19 07:05:00;1047.0;10.63
2016/04/19 07:10:00;1047.0;10.63
2016/04/19 07:15:00;1047.1;10.63
2016/04/19 07:20:00;1047.1;10.63
2016/04/19 07:25:00;1047.1;10.63
2016/04/19 07:30:00;1047.3;10.63
2016/04/19 07:35:00;1047.1;10.63
2016/04/19 07:40:00;1047.1;10.63
2016/04/19 07:45:00;1047.3;10.63
2016/04/19 07:50:00;1047.3;10.63
2016/04/19 07:55:00;1047.3;10.63
2016/04/19 08:00:00;1047.3;10.63
2016/04/19 08:05:00;1047.3;10.63
2016/04/19 08:10:00;1047.3;10.63
2016/04/19 08:15:00;1047.3;10.63
2016/04/19 08:20:00;1047.5;10.63
2016/04/19 08:25:00;1047.5;10.63
2016/04/19 08:30:00;1047.5;10.63
2016/04/19 08:35:00;1047.3;10.63
2016/04/19 08:40:00;1047.5;10.63
2016/04/19 08:45:00;1047.5;10.63
2016/04/19 08:50:00;1047.6;10.63
2016/04/19 08:55:00;1047.3;10.63
2016/04/19 09:00:00;1047.6;10.63
2016/04/19 09:05:00;1047.6;10.63
2016/04/19 09:10:00;1047.8;10.63
2016/04/19 09:15:00;1047.8;10.63
2016/04/19 09:20:00;1048.0;10.63
2016/04/19 09:25:00;1047.8;10.63
2016/04/19 09:30:00;1048.0;10.63
2016/04/19 09:35:00;1048.2;10.63
2016/04/19 09:40:00;1048.2;10.63
2016/04/19 09:45:00;1048.2;10.63
2016/04/19 09:50:00;1048.3;10.63
2016/04/19 09:55:00;1048.3;10.63
2016/04/19 10:00:00;1048.3;10.63
2016/04/19 10:05:00;1048.3;10.63
2016/04/19 10:10:00;1048.3;10.63
2016/04/19 10:15:00;1048.3;10.63
2016/04/19 10:20:00;1048.2;10.63
2016/04/19 10:25:00;1048.3;10.63
2016/04/19 10:30:00;1048.5;10.63
2016/04/19 10:35:00;1048.7;10.63
2016/04/19 10:40:00;1048.7;10.63
2016/04/19 10:45:00;1048.7;10.63
2016/04/19 10:50:00;1048.9;10.63
2016/04/19 10:55:00;1048.9;10.63
2016/04/19 11:00:00;1048.9;10.63
2016/04/19 11:05:00;1049.0;10.63
2016/04/19 11:10:00;1049.0;10.63
2016/04/19 11:15:00;1049.0;10.63
2016/04/19 11:20:00;1049.0;10.63
2016/04/19 11:25:00;1049.2;10.63
2016/04/19 11:30:00;1049.2;10.63
2016/04/19 11:35:00;1049.4;10.63
2016/04/19 11:40:00;1049.2;10.63
2016/04/19 11:45:00;1049.2;10.63
2016/04/19 11:50:00;1049.2;10.63
2016/04/19 11:55:00;1049.4;10.63
2016/04/19 12:00:00;1049.4;10.63
2016/04/19 12:05:00;1049.4;10.62
2016/04/19 12:10:00;1049.4;10.62
2016/04/19 12:15:00;1049.4;10.63
2016/04/19 12:20:00;1049.5;10.62
2016/04/19 12:25:00;1049.4;10.62
2016/04/19 12:30:00;1049.4;10.62
2016/04/19 12:35:00;1049.4;10.62
2016/04/19 12:40:00;1049.4;10.62
2016/04/19 12:45:00;1049.5;10.62
2016/04/19 12:50:00;1049.4;10.62
2016/04/19 12:55:00;1049.5;10.62
