Data file for DataLogger.;;
15/04/2016 9:40;1322.5;12.45
15/04/2016 9:45;1322.5;12.37
15/04/2016 9:50;1322.2;12.25
15/04/2016 9:55;1322.5;12.15
15/04/2016 10:00;1322.6;12.13
15/04/2016 10:05;1322.8;12.13
15/04/2016 10:10;1322.3;12.1
15/04/2016 10:15;1322.8;12.11
15/04/2016 10:20;1322.8;12.11
15/04/2016 10:25;1323.1;12.11
15/04/2016 10:30;1323.1;12.09
15/04/2016 10:35;1323.4;12.11
15/04/2016 10:40;1323.4;12.1
15/04/2016 10:45;1323.6;12.13
15/04/2016 10:50;1323.7;12.13
15/04/2016 10:55;1324.1;12.15
15/04/2016 11:00;1322.9;12.14
15/04/2016 11:05;1322.8;12.11
15/04/2016 11:10;1322.8;12.11
15/04/2016 11:15;1323.6;12.11
15/04/2016 11:20;1323.1;12.11
15/04/2016 11:25;1323.4;12.11
15/04/2016 11:30;1323.4;12.11
15/04/2016 11:35;1323.6;12.11
15/04/2016 11:40;1323.9;12.13
15/04/2016 11:45;1323.6;12.1
15/04/2016 11:50;1323.9;12.12
15/04/2016 11:55;1323.6;12.11
15/04/2016 12:00;1323.9;12.11
15/04/2016 12:05;1323.9;12.12
15/04/2016 12:10;1324.3;12.13
15/04/2016 12:15;1324.4;12.16
15/04/2016 12:20;1324.2;12.18
15/04/2016 12:25;1323.8;12.16
15/04/2016 12:30;1323.6;12.15
15/04/2016 12:35;1322.8;12.15
15/04/2016 12:40;1323.5;12.15
15/04/2016 12:45;1324.1;12.15
15/04/2016 12:50;1323.4;12.15
15/04/2016 12:55;1324.1;12.16
15/04/2016 13:00;1323.4;12.15
15/04/2016 13:05;1323.6;12.15
15/04/2016 13:10;1324.1;12.16
15/04/2016 13:15;1323.8;12.15
15/04/2016 13:20;1323.2;12.14
15/04/2016 13:25;1323.3;12.15
15/04/2016 13:30;1323.5;12.14
15/04/2016 13:35;1322;12.16
15/04/2016 13:40;1322.8;12.17
15/04/2016 13:45;1323.6;12.17
15/04/2016 13:50;1323.4;12.17
15/04/2016 13:55;1323.1;12.17
15/04/2016 14:00;1322.8;12.17
15/04/2016 14:05;1323.4;12.18
15/04/2016 14:10;1323;12.16
15/04/2016 14:15;1322.8;12.17
15/04/2016 14:20;1322.5;12.19
15/04/2016 14:25;1322.8;12.19
15/04/2016 14:30;1323.1;12.19
15/04/2016 14:35;1322.8;12.2
15/04/2016 14:40;1323.1;12.2
15/04/2016 14:45;1321.8;12.21
15/04/2016 14:50;1323.1;12.2
15/04/2016 14:55;1322.9;12.21
15/04/2016 15:00;1322.3;12.19
15/04/2016 15:05;1321.3;12.19
15/04/2016 15:10;1322.4;12.22
15/04/2016 15:15;1322.4;12.22
15/04/2016 15:20;1322.3;12.23
15/04/2016 15:25;1322.5;12.24
15/04/2016 15:30;1322.3;12.24
15/04/2016 15:35;1322;12.24
15/04/2016 15:40;1322.5;12.24
15/04/2016 15:45;1322.3;12.27
15/04/2016 15:50;1322.5;12.27
15/04/2016 15:55;1322;12.27
15/04/2016 16:00;1322.6;12.3
15/04/2016 16:05;1322;12.23
15/04/2016 16:10;1322.4;12.25
15/04/2016 16:15;1322.3;12.27
15/04/2016 16:20;1322.8;12.36
15/04/2016 16:25;1322.5;12.35
15/04/2016 16:30;1322.6;12.38
15/04/2016 16:35;1322;12.35
15/04/2016 16:40;1322.3;12.33
15/04/2016 16:45;1322.3;12.37
15/04/2016 16:50;1322;12.35
15/04/2016 16:55;1321.9;12.38
15/04/2016 17:00;1322.3;12.37
15/04/2016 17:05;1322;12.35
15/04/2016 17:10;1322.3;12.36
15/04/2016 17:15;1322.3;12.35
15/04/2016 17:20;1322;12.35
15/04/2016 17:25;1321.5;12.37
15/04/2016 17:30;1321.5;12.37
15/04/2016 17:35;1321.8;12.37
15/04/2016 17:40;1321.5;12.37
15/04/2016 17:45;1320.2;12.37
15/04/2016 17:50;1321.8;12.37
15/04/2016 17:55;1321.5;12.37
15/04/2016 18:00;1321.1;12.38
15/04/2016 18:05;1321.5;12.4
15/04/2016 18:10;1321.5;12.39
15/04/2016 18:15;1321.3;12.39
15/04/2016 18:20;1321.6;12.38
15/04/2016 18:25;1321.8;12.39
15/04/2016 18:30;1321.5;12.41
15/04/2016 18:35;1321.3;12.39
15/04/2016 18:40;1321.3;12.41
15/04/2016 18:45;1321.5;12.4
15/04/2016 18:50;1321;12.39
15/04/2016 18:55;1320.7;12.39
15/04/2016 19:00;1321;12.41
15/04/2016 19:05;1320.7;12.41
15/04/2016 19:10;1320.7;12.39
15/04/2016 19:15;1321;12.39
15/04/2016 19:20;1321;12.41
15/04/2016 19:25;1320.4;12.4
15/04/2016 19:30;1321;12.39
15/04/2016 19:35;1321;12.4
15/04/2016 19:40;1321;12.39
15/04/2016 19:45;1321;12.39
15/04/2016 19:50;1321;12.39
15/04/2016 19:55;1321.3;12.41
15/04/2016 20:00;1321.3;12.41
15/04/2016 20:05;1321.3;12.39
15/04/2016 20:10;1321.3;12.39
15/04/2016 20:15;1320.7;12.39
15/04/2016 20:20;1321;12.4
15/04/2016 20:25;1321.3;12.41
15/04/2016 20:30;1321.3;12.41
15/04/2016 20:35;1321;12.43
15/04/2016 20:40;1321;12.43
15/04/2016 20:45;1321.5;12.41
15/04/2016 20:50;1321.8;12.41
15/04/2016 20:55;1321.8;12.43
15/04/2016 21:00;1321.5;12.41
15/04/2016 21:05;1321.3;12.43
15/04/2016 21:10;1321.3;12.43
15/04/2016 21:15;1321.3;12.43
15/04/2016 21:20;1321.5;12.42
15/04/2016 21:25;1321;12.44
15/04/2016 21:30;1321.3;12.44
15/04/2016 21:35;1320.7;12.45
15/04/2016 21:40;1321.3;12.45
15/04/2016 21:45;1321;12.45
15/04/2016 21:50;1320.2;12.45
15/04/2016 21:55;1321.5;12.45
15/04/2016 22:00;1321.3;12.45
15/04/2016 22:05;1321.5;12.44
15/04/2016 22:10;1321.3;12.44
15/04/2016 22:15;1321;12.45
15/04/2016 22:20;1321.5;12.45
15/04/2016 22:25;1321.5;12.45
15/04/2016 22:30;1321.1;12.46
15/04/2016 22:35;1321.5;12.47
15/04/2016 22:40;1320.4;12.47
15/04/2016 22:45;1321.8;12.48
15/04/2016 22:50;1321.8;12.49
15/04/2016 22:55;1322;12.48
15/04/2016 23:00;1321.8;12.48
15/04/2016 23:05;1321.8;12.48
15/04/2016 23:10;1321.3;12.47
15/04/2016 23:15;1321;12.47
15/04/2016 23:20;1321.8;12.49
15/04/2016 23:25;1321.8;12.47
15/04/2016 23:30;1322;12.49
15/04/2016 23:35;1321.3;12.48
15/04/2016 23:40;1321;12.47
15/04/2016 23:45;1321.8;12.48
15/04/2016 23:50;1321.8;12.49
15/04/2016 23:55;1321.8;12.49
16/04/2016 0:00;1321.8;12.49
16/04/2016 0:05;1321.9;12.46
16/04/2016 0:10;1321.8;12.44
16/04/2016 0:15;1321.3;12.45
16/04/2016 0:20;1321.8;12.44
16/04/2016 0:25;1321.8;12.42
16/04/2016 0:30;1321.8;12.37
16/04/2016 0:35;1321.5;12.39
16/04/2016 0:40;1321.3;12.41
16/04/2016 0:45;1321.5;12.41
16/04/2016 0:50;1321.5;12.42
16/04/2016 0:55;1321.5;12.42
16/04/2016 1:00;1321.5;12.43
16/04/2016 1:05;1322;12.42
16/04/2016 1:10;1321.8;12.41
16/04/2016 1:15;1321.8;12.41
16/04/2016 1:20;1321.3;12.42
16/04/2016 1:25;1321.5;12.41
16/04/2016 1:30;1321.8;12.41
16/04/2016 1:35;1321.8;12.42
16/04/2016 1:40;1321.8;12.43
16/04/2016 1:45;1321.5;12.45
16/04/2016 1:50;1321.5;12.44
16/04/2016 1:55;1321.5;12.43
16/04/2016 2:00;1321.5;12.43
16/04/2016 2:05;1321;12.45
16/04/2016 2:10;1321.3;12.45
16/04/2016 2:15;1321.3;12.43
16/04/2016 2:20;1319.9;12.45
16/04/2016 2:25;1321.3;12.45
16/04/2016 2:30;1320.7;12.45
16/04/2016 2:35;1321.3;12.46
16/04/2016 2:40;1321.3;12.47
16/04/2016 2:45;1321.3;12.48
16/04/2016 2:50;1321.3;12.47
16/04/2016 2:55;1321.1;12.46
16/04/2016 3:00;1320.7;12.47
16/04/2016 3:05;1321.3;12.47
16/04/2016 3:10;1321.3;12.47
16/04/2016 3:15;1320.2;12.45
16/04/2016 3:20;1321.3;12.47
16/04/2016 3:25;1321.3;12.47
16/04/2016 3:30;1320.2;12.48
16/04/2016 3:35;1321;12.47
16/04/2016 3:40;1321;12.48
16/04/2016 3:45;1320.7;12.49
16/04/2016 3:50;1321.3;12.49
16/04/2016 3:55;1321;12.47
16/04/2016 4:00;1321.3;12.49
16/04/2016 4:05;1321.3;12.49
16/04/2016 4:10;1321.3;12.51
16/04/2016 4:15;1321.3;12.51
16/04/2016 4:20;1321.3;12.51
16/04/2016 4:25;1321.5;12.51
16/04/2016 4:30;1321.3;12.51
16/04/2016 4:35;1321.5;12.51
16/04/2016 4:40;1321.3;12.5
16/04/2016 4:45;1321.5;12.5
16/04/2016 4:50;1321;12.5
16/04/2016 4:55;1321.5;12.52
16/04/2016 5:00;1321.5;12.52
16/04/2016 5:05;1321.5;12.52
16/04/2016 5:10;1321;12.51
16/04/2016 5:15;1321.5;12.52
16/04/2016 5:20;1321.5;12.52
16/04/2016 5:25;1320.2;12.52
16/04/2016 5:30;1321.5;12.47
16/04/2016 5:35;1321.5;12.47
16/04/2016 5:40;1321.5;12.43
16/04/2016 5:45;1321.3;12.41
16/04/2016 5:50;1321.5;12.44
16/04/2016 5:55;1321.5;12.42
16/04/2016 6:00;1321.3;12.43
16/04/2016 6:05;1321.3;12.43
16/04/2016 6:10;1321;12.42
16/04/2016 6:15;1321.3;12.43
16/04/2016 6:20;1321.3;12.42
16/04/2016 6:25;1321.3;12.41
16/04/2016 6:30;1321;12.41
16/04/2016 6:35;1321;12.41
16/04/2016 6:40;1321.3;12.41
16/04/2016 6:45;1321.5;12.39
16/04/2016 6:50;1321.5;12.41
16/04/2016 6:55;1321;12.43
16/04/2016 7:00;1320.7;12.43
16/04/2016 7:05;1320.7;12.42
16/04/2016 7:10;1321.3;12.43
16/04/2016 7:15;1321.3;12.43
16/04/2016 7:20;1321.5;12.43
16/04/2016 7:25;1321.8;12.43
16/04/2016 7:30;1321.8;12.43
16/04/2016 7:35;1321.5;12.44
16/04/2016 7:40;1321.8;12.43
16/04/2016 7:45;1322;12.44
16/04/2016 7:50;1321.5;12.45
16/04/2016 7:55;1322;12.45
16/04/2016 8:00;1322;12.44
16/04/2016 8:05;1322.1;12.46
16/04/2016 8:10;1321.5;12.47
16/04/2016 8:15;1322;12.47
16/04/2016 8:20;1322;12.47
16/04/2016 8:25;1322;12.48
16/04/2016 8:30;1322;12.47
16/04/2016 8:35;1322.4;12.46
16/04/2016 8:40;1321.8;12.45
16/04/2016 8:45;1322.3;12.45
16/04/2016 8:50;1322.4;12.46
16/04/2016 8:55;1322.3;12.47
16/04/2016 9:00;1322.3;12.47
16/04/2016 9:05;1322.3;12.47
16/04/2016 9:10;1322.3;12.49
16/04/2016 9:15;1322.5;12.5
16/04/2016 9:20;1322.8;12.5
16/04/2016 9:25;1321.5;12.48
16/04/2016 9:30;1322.5;12.47
16/04/2016 9:35;1321.5;12.47
16/04/2016 9:40;1322.5;12.47
16/04/2016 9:45;1322.9;12.46
16/04/2016 9:50;1323.1;12.47
16/04/2016 9:55;1323.4;12.49
16/04/2016 10:00;1323.1;12.49
16/04/2016 10:05;1323.1;12.5
16/04/2016 10:10;1323.6;12.48
16/04/2016 10:15;1323.1;12.47
16/04/2016 10:20;1323.6;12.49
16/04/2016 10:25;1323.4;12.49
16/04/2016 10:30;1323.9;12.49
16/04/2016 10:35;1323.9;12.5
16/04/2016 10:40;1324.2;12.5
16/04/2016 10:45;1323.9;12.5
16/04/2016 10:50;1324.2;12.51
16/04/2016 10:55;1323.9;12.49
16/04/2016 11:00;1324.5;12.47
16/04/2016 11:05;1324.5;12.47
16/04/2016 11:10;1324.2;12.47
16/04/2016 11:15;1323.9;12.45
16/04/2016 11:20;1324.2;12.45
16/04/2016 11:25;1324.5;12.43
16/04/2016 11:30;1324.5;12.43
16/04/2016 11:35;1324.7;12.45
16/04/2016 11:40;1324.7;12.45
16/04/2016 11:45;1324.5;12.43
16/04/2016 11:50;1324.7;12.43
16/04/2016 11:55;1324.7;12.43
16/04/2016 12:00;1324.7;12.43
16/04/2016 12:05;1324.7;12.43
16/04/2016 12:10;1324.9;12.43
16/04/2016 12:15;1324.5;12.43
16/04/2016 12:20;1324.7;12.44
16/04/2016 12:25;1325.2;12.43
16/04/2016 12:30;1324.9;12.4
16/04/2016 12:35;1324.9;12.4
16/04/2016 12:40;1325.5;12.39
16/04/2016 12:45;1325.5;12.43
16/04/2016 12:50;1324.9;12.42
16/04/2016 12:55;1324.9;12.44
16/04/2016 13:00;1325.5;12.44
16/04/2016 13:05;1325.7;12.43
16/04/2016 13:10;1324.5;12.43
16/04/2016 13:15;1325.7;12.43
16/04/2016 13:20;1325.5;12.42
16/04/2016 13:25;1326;12.41
16/04/2016 13:30;1325.7;12.4
16/04/2016 13:35;1326;12.4
16/04/2016 13:40;1325.7;12.39
16/04/2016 13:45;1326;12.39
16/04/2016 13:50;1325.7;12.41
16/04/2016 13:55;1325.7;12.41
16/04/2016 14:00;1325.5;12.41
16/04/2016 14:05;1326.3;12.39
16/04/2016 14:10;1326.3;12.41
16/04/2016 14:15;1326;12.41
16/04/2016 14:20;1325.5;12.4
16/04/2016 14:25;1325.7;12.4
16/04/2016 14:30;1325.7;12.39
16/04/2016 14:35;1324.9;12.41
16/04/2016 14:40;1326.3;12.37
16/04/2016 14:45;1326.1;12.38
16/04/2016 14:50;1325.7;12.39
16/04/2016 14:55;1325.7;12.39
16/04/2016 15:00;1326.3;12.39
16/04/2016 15:05;1326.3;12.39
16/04/2016 15:10;1326.3;12.39
16/04/2016 15:15;1326.4;12.38
16/04/2016 15:20;1326.1;12.38
16/04/2016 15:25;1326.3;12.37
16/04/2016 15:30;1325.5;12.39
16/04/2016 15:35;1326;12.41
16/04/2016 15:40;1325.7;12.39
16/04/2016 15:45;1325.5;12.39
16/04/2016 15:50;1326;12.41
16/04/2016 15:55;1325.7;12.37
16/04/2016 16:00;1325.7;12.37
16/04/2016 16:05;1325.7;12.37
16/04/2016 16:10;1325.8;12.38
16/04/2016 16:15;1325.5;12.39
16/04/2016 16:20;1325.7;12.4
16/04/2016 16:25;1324.5;12.41
16/04/2016 16:30;1325.5;12.41
16/04/2016 16:35;1325.7;12.39
16/04/2016 16:40;1325.5;12.39
16/04/2016 16:45;1325.7;12.41
16/04/2016 16:50;1325.7;12.4
16/04/2016 16:55;1325.2;12.4
16/04/2016 17:00;1325.7;12.41
16/04/2016 17:05;1325.5;12.41
16/04/2016 17:10;1324.7;12.42
16/04/2016 17:15;1325.2;12.43
16/04/2016 17:20;1325.5;12.42
16/04/2016 17:25;1325.7;12.43
16/04/2016 17:30;1326;12.43
16/04/2016 17:35;1325.7;12.43
16/04/2016 17:40;1325.7;12.43
16/04/2016 17:45;1325.7;12.43
16/04/2016 17:50;1325.5;12.42
16/04/2016 17:55;1325.7;12.43
16/04/2016 18:00;1325.7;12.41
16/04/2016 18:05;1326;12.4
16/04/2016 18:10;1325.2;12.41
16/04/2016 18:15;1326;12.44
16/04/2016 18:20;1326;12.43
16/04/2016 18:25;1325.7;12.44
16/04/2016 18:30;1326.3;12.43
16/04/2016 18:35;1325.5;12.42
16/04/2016 18:40;1326;12.43
16/04/2016 18:45;1325.5;12.42
16/04/2016 18:50;1326;12.42
16/04/2016 18:55;1326;12.44
16/04/2016 19:00;1326;12.43
16/04/2016 19:05;1326.3;12.42
16/04/2016 19:10;1326;12.41
16/04/2016 19:15;1325.2;12.4
16/04/2016 19:20;1326.3;12.41
16/04/2016 19:25;1326.3;12.41
16/04/2016 19:30;1326;12.43
16/04/2016 19:35;1324.9;12.43
16/04/2016 19:40;1326;12.43
16/04/2016 19:45;1326;12.41
16/04/2016 19:50;1326;12.41
16/04/2016 19:55;1326.8;12.42
16/04/2016 20:00;1326.8;12.42
16/04/2016 20:05;1326.3;12.41
16/04/2016 20:10;1326.8;12.41
16/04/2016 20:15;1326.8;12.42
16/04/2016 20:20;1327.1;12.42
16/04/2016 20:25;1326.6;12.41
16/04/2016 20:30;1326.8;12.41
16/04/2016 20:35;1326.8;12.41
16/04/2016 20:40;1327.1;12.42
16/04/2016 20:45;1327.1;12.43
16/04/2016 20:50;1326.8;12.43
16/04/2016 20:55;1327.1;12.45
16/04/2016 21:00;1326.8;12.43
16/04/2016 21:05;1326.6;12.41
16/04/2016 21:10;1327.1;12.43
16/04/2016 21:15;1327.1;12.43
16/04/2016 21:20;1327.1;12.44
16/04/2016 21:25;1326.8;12.45
16/04/2016 21:30;1327.4;12.45
16/04/2016 21:35;1327.2;12.46
16/04/2016 21:40;1327.4;12.47
16/04/2016 21:45;1327.6;12.47
16/04/2016 21:50;1327.6;12.47
16/04/2016 21:55;1327.6;12.47
16/04/2016 22:00;1327.4;12.48
16/04/2016 22:05;1327.9;12.47
16/04/2016 22:10;1327.6;12.45
16/04/2016 22:15;1327.9;12.47
16/04/2016 22:20;1328.1;12.47
16/04/2016 22:25;1328.1;12.47
16/04/2016 22:30;1327.9;12.49
16/04/2016 22:35;1328.4;12.49
16/04/2016 22:40;1328.4;12.5
16/04/2016 22:45;1328.4;12.52
16/04/2016 22:50;1328.7;12.52
16/04/2016 22:55;1328.7;12.51
16/04/2016 23:00;1328.7;12.5
16/04/2016 23:05;1328.1;12.52
16/04/2016 23:10;1328.7;12.52
16/04/2016 23:15;1328.7;12.52
16/04/2016 23:20;1329;12.53
16/04/2016 23:25;1329;12.53
16/04/2016 23:30;1329;12.52
16/04/2016 23:35;1328.4;12.51
16/04/2016 23:40;1329;12.5
16/04/2016 23:45;1327.6;12.5
16/04/2016 23:50;1329;12.49
16/04/2016 23:55;1329.2;12.48
17/04/2016 0:00;1329.2;12.45
17/04/2016 0:05;1329;12.41
17/04/2016 0:10;1329.2;12.4
17/04/2016 0:15;1329.2;12.41
17/04/2016 0:20;1329.2;12.41
17/04/2016 0:25;1329.5;12.45
17/04/2016 0:30;1329.5;12.43
17/04/2016 0:35;1329.5;12.43
17/04/2016 0:40;1329.5;12.44
17/04/2016 0:45;1329.6;12.46
17/04/2016 0:50;1329.2;12.45
17/04/2016 0:55;1329.6;12.46
17/04/2016 1:00;1329.9;12.46
17/04/2016 1:05;1329.5;12.47
17/04/2016 1:10;1329.8;12.47
17/04/2016 1:15;1328.7;12.47
17/04/2016 1:20;1329.5;12.47
17/04/2016 1:25;1330.1;12.47
17/04/2016 1:30;1330.3;12.46
17/04/2016 1:35;1329.5;12.47
17/04/2016 1:40;1329.8;12.45
17/04/2016 1:45;1330.1;12.44
17/04/2016 1:50;1330.1;12.43
17/04/2016 1:55;1330.1;12.44
17/04/2016 2:00;1330.1;12.46
17/04/2016 2:05;1330.2;12.47
17/04/2016 2:10;1329.5;12.47
17/04/2016 2:15;1330.1;12.47
17/04/2016 2:20;1330.2;12.47
17/04/2016 2:25;1330.2;12.49
17/04/2016 2:30;1330.1;12.47
17/04/2016 2:35;1330.5;12.49
17/04/2016 2:40;1330.5;12.5
17/04/2016 2:45;1330.8;12.49
17/04/2016 2:50;1330.2;12.49
17/04/2016 2:55;1330.8;12.47
17/04/2016 3:00;1330.9;12.46
17/04/2016 3:05;1330.8;12.47
17/04/2016 3:10;1330.8;12.45
17/04/2016 3:15;1330.5;12.43
17/04/2016 3:20;1330.5;12.45
17/04/2016 3:25;1330.8;12.45
17/04/2016 3:30;1331.2;12.46
17/04/2016 3:35;1331.1;12.45
17/04/2016 3:40;1330.8;12.45
17/04/2016 3:45;1330.8;12.43
17/04/2016 3:50;1330.8;12.44
17/04/2016 3:55;1331.1;12.43
17/04/2016 4:00;1331.1;12.45
17/04/2016 4:05;1331.1;12.44
17/04/2016 4:10;1330.8;12.44
17/04/2016 4:15;1331.1;12.44
17/04/2016 4:20;1330.8;12.43
17/04/2016 4:25;1331.3;12.43
17/04/2016 4:30;1331.3;12.45
17/04/2016 4:35;1331.3;12.45
17/04/2016 4:40;1331.1;12.45
17/04/2016 4:45;1331.4;12.46
17/04/2016 4:50;1331.1;12.45
17/04/2016 4:55;1330.8;12.45
17/04/2016 5:00;1331.3;12.47
17/04/2016 5:05;1330.1;12.47
17/04/2016 5:10;1330.8;12.47
17/04/2016 5:15;1331.4;12.46
17/04/2016 5:20;1331.3;12.44
17/04/2016 5:25;1331.1;12.43
17/04/2016 5:30;1331.3;12.44
17/04/2016 5:35;1331.3;12.45
17/04/2016 5:40;1331.4;12.46
17/04/2016 5:45;1331.3;12.47
17/04/2016 5:50;1331.1;12.48
17/04/2016 5:55;1330.8;12.47
17/04/2016 6:00;1331.1;12.49
17/04/2016 6:05;1331.1;12.5
17/04/2016 6:10;1331.3;12.51
17/04/2016 6:15;1331.3;12.52
17/04/2016 6:20;1331.3;12.53
17/04/2016 6:25;1330.8;12.54
17/04/2016 6:30;1331.4;12.54
17/04/2016 6:35;1331.4;12.54
17/04/2016 6:40;1331.6;12.54
17/04/2016 6:45;1330.1;12.54
17/04/2016 6:50;1331.1;12.54
17/04/2016 6:55;1331.6;12.54
17/04/2016 7:00;1331.6;12.53
17/04/2016 7:05;1331.6;12.53
17/04/2016 7:10;1331.3;12.53
17/04/2016 7:15;1331.6;12.53
17/04/2016 7:20;1331.3;12.51
17/04/2016 7:25;1331.6;12.53
17/04/2016 7:30;1331.6;12.54
17/04/2016 7:35;1331.9;12.54
17/04/2016 7:40;1331.9;12.54
17/04/2016 7:45;1331.7;12.54
17/04/2016 7:50;1331.3;12.55
17/04/2016 7:55;1331.9;12.55
17/04/2016 8:00;1331.6;12.55
17/04/2016 8:05;1332.2;12.56
17/04/2016 8:10;1332.2;12.56
17/04/2016 8:15;1332.2;12.56
17/04/2016 8:20;1331.9;12.56
17/04/2016 8:25;1332.2;12.56
17/04/2016 8:30;1332.2;12.56
17/04/2016 8:35;1332.2;12.56
17/04/2016 8:40;1332.4;12.57
17/04/2016 8:45;1332.4;12.58
17/04/2016 8:50;1332.4;12.58
17/04/2016 8:55;1332.4;12.59
17/04/2016 9:00;1332.2;12.58
17/04/2016 9:05;1332.4;12.59
17/04/2016 9:10;1332.7;12.6
17/04/2016 9:15;1332.7;12.6
17/04/2016 9:20;1332.9;12.6
17/04/2016 9:25;1332.9;12.61
17/04/2016 9:30;1332.9;12.61
17/04/2016 9:35;1332.9;12.6
17/04/2016 9:40;1332.9;12.6
17/04/2016 9:45;1332.9;12.6
17/04/2016 9:50;1332.9;12.6
17/04/2016 9:55;1333.2;12.6
17/04/2016 10:00;1333.2;12.6
17/04/2016 10:05;1333.2;12.62
17/04/2016 10:10;1333.2;12.62
17/04/2016 10:15;1333.4;12.62
17/04/2016 10:20;1333.4;12.62
17/04/2016 10:25;1333.3;12.63
17/04/2016 10:30;1333.5;12.63
17/04/2016 10:35;1333.4;12.64
17/04/2016 10:40;1333.4;12.62
17/04/2016 10:45;1333.7;12.57
17/04/2016 10:50;1333.7;12.52
17/04/2016 10:55;1333.7;12.45
17/04/2016 11:00;1333.4;12.31
17/04/2016 11:05;1333.7;12.36
17/04/2016 11:10;1333.7;12.27
17/04/2016 11:15;1333.8;12.22
17/04/2016 11:20;1334;12.18
17/04/2016 11:25;1334;12.18
17/04/2016 11:30;1333.7;12.19
17/04/2016 11:35;1334;12.19
17/04/2016 11:40;1333.4;12.2
17/04/2016 11:45;1334.3;12.2
17/04/2016 11:50;1334.5;12.15
17/04/2016 11:55;1334.5;12.15
17/04/2016 12:00;1334.5;12.16
17/04/2016 12:05;1333.7;12.15
17/04/2016 12:10;1334;12.17
17/04/2016 12:15;1334.5;12.18
17/04/2016 12:20;1334.8;12.17
17/04/2016 12:25;1334.5;12.17
17/04/2016 12:30;1334.3;12.17
17/04/2016 12:35;1335;12.16
17/04/2016 12:40;1334.8;12.17
17/04/2016 12:45;1335;12.16
17/04/2016 12:50;1335;12.16
17/04/2016 12:55;1334.8;12.17
17/04/2016 13:00;1334.5;12.17
17/04/2016 13:05;1335.4;12.21
17/04/2016 13:10;1335.6;12.19
17/04/2016 13:15;1335.4;12.19
17/04/2016 13:20;1335.4;12.21
17/04/2016 13:25;1334.8;12.19
17/04/2016 13:30;1335.1;12.19
17/04/2016 13:35;1335.6;12.24
17/04/2016 13:40;1335.6;12.25
17/04/2016 13:45;1335.6;12.21
17/04/2016 13:50;1335.7;12.23
17/04/2016 13:55;1335.9;12.3
17/04/2016 14:00;1335.6;12.32
17/04/2016 14:05;1335.8;12.33
17/04/2016 14:10;1335.4;12.39
17/04/2016 14:15;1335.8;12.35
17/04/2016 14:20;1335.8;12.32
17/04/2016 14:25;1336.1;12.31
17/04/2016 14:30;1335.8;12.35
17/04/2016 14:35;1335.8;12.41
17/04/2016 14:40;1334.8;12.39
17/04/2016 14:45;1336.1;12.37
17/04/2016 14:50;1336.4;12.37
17/04/2016 14:55;1335.6;12.39
17/04/2016 15:00;1336.4;12.35
17/04/2016 15:05;1336.1;12.37
17/04/2016 15:10;1335.8;12.37
17/04/2016 15:15;1336.4;12.39
17/04/2016 15:20;1335.8;12.36
17/04/2016 15:25;1336.4;12.35
17/04/2016 15:30;1336.7;12.35
17/04/2016 15:35;1336.7;12.37
17/04/2016 15:40;1336.7;12.37
17/04/2016 15:45;1336.7;12.34
17/04/2016 15:50;1336.4;12.37
17/04/2016 15:55;1336.7;12.37
17/04/2016 16:00;1336.1;12.39
17/04/2016 16:05;1336.7;12.37
17/04/2016 16:10;1336.4;12.37
17/04/2016 16:15;1336.4;12.39
17/04/2016 16:20;1335.9;12.38
17/04/2016 16:25;1336.1;12.39
17/04/2016 16:30;1335.9;12.38
17/04/2016 16:35;1335.6;12.36
17/04/2016 16:40;1335.8;12.31
17/04/2016 16:45;1336.1;12.32
17/04/2016 16:50;1335.8;12.35
17/04/2016 16:55;1336.1;12.37
17/04/2016 17:00;1336.1;12.37
17/04/2016 17:05;1335.8;12.37
17/04/2016 17:10;1335.1;12.36
17/04/2016 17:15;1336.4;12.36
17/04/2016 17:20;1335.6;12.37
17/04/2016 17:25;1336.1;12.35
17/04/2016 17:30;1336.1;12.35
17/04/2016 17:35;1336.1;12.35
17/04/2016 17:40;1335.8;12.35
17/04/2016 17:45;1336.1;12.33
17/04/2016 17:50;1336.1;12.34
17/04/2016 17:55;1335.8;12.32
17/04/2016 18:00;1335.8;12.31
17/04/2016 18:05;1336.1;12.33
17/04/2016 18:10;1336.4;12.32
17/04/2016 18:15;1335.8;12.29
17/04/2016 18:20;1336.4;12.29
17/04/2016 18:25;1336.5;12.3
17/04/2016 18:30;1336.1;12.31
17/04/2016 18:35;1336.1;12.33
17/04/2016 18:40;1336.1;12.31
17/04/2016 18:45;1336.4;12.32
17/04/2016 18:50;1336.4;12.31
17/04/2016 18:55;1336.1;12.29
17/04/2016 19:00;1336.1;12.31
17/04/2016 19:05;1336.1;12.32
17/04/2016 19:10;1335.8;12.31
17/04/2016 19:15;1336.4;12.31
17/04/2016 19:20;1336.4;12.31
17/04/2016 19:25;1336.4;12.31
17/04/2016 19:30;1336.2;12.3
17/04/2016 19:35;1336.7;12.31
17/04/2016 19:40;1336.7;12.3
17/04/2016 19:45;1336.4;12.29
17/04/2016 19:50;1335.4;12.28
17/04/2016 19:55;1336.4;12.29
17/04/2016 20:00;1336.1;12.29
17/04/2016 20:05;1336.9;12.29
17/04/2016 20:10;1335.8;12.28
17/04/2016 20:15;1336.7;12.27
17/04/2016 20:20;1336.9;12.26
17/04/2016 20:25;1336.9;12.27
17/04/2016 20:30;1337.2;12.27
