Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 19/05/2016
TIME       : 12:57:22
FILENAME   : vei_t8320_160519125721_T8320.CSV
CREATED BY : SWS Diver-Office 5.0.25.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Mini-Diver=14
  Status                  =Started =0
  Serial number           =BB00-T8320  214.
  Instrument number       =                    
                          =0
  Location                =vei_t8320
  Sample period           =M05
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB00-T8320  214.
  Instrument number       =                    
  Location                =vei_t8320
  Sample period           =00 00:05:00 0
  Sample method           =T   
  Start date / time       =00:00:12 23/03/16
  End date / time         =00:55:11 19/05/16
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =750.0     cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
16416
Date/time;Druk[cm];Temperatuur[°C]
2016/04/19 07:45:00;1047.2;12.43
2016/04/19 07:50:00;1047.2;12.43
2016/04/19 07:55:00;1047.2;12.43
2016/04/19 08:00:00;1047.4;12.43
2016/04/19 08:05:00;1047.4;12.43
2016/04/19 08:10:00;1047.2;12.43
2016/04/19 08:15:00;1047.4;12.43
2016/04/19 08:20:00;1047.4;12.43
2016/04/19 08:25:00;1047.4;12.43
2016/04/19 08:30:00;1047.4;12.44
2016/04/19 08:35:00;1047.6;12.43
2016/04/19 08:40:00;1047.6;12.43
2016/04/19 08:45:00;1047.6;12.43
2016/04/19 08:50:00;1047.6;12.43
2016/04/19 08:55:00;1047.4;12.44
2016/04/19 09:00:00;1047.6;12.43
2016/04/19 09:05:00;1047.6;12.44
2016/04/19 09:10:00;1047.7;12.43
2016/04/19 09:15:00;1047.9;12.43
2016/04/19 09:20:00;1047.9;12.43
2016/04/19 09:25:00;1047.9;12.43
2016/04/19 09:30:00;1047.9;12.44
2016/04/19 09:35:00;1047.9;12.44
2016/04/19 09:40:00;1047.9;12.44
2016/04/19 09:45:00;1048.0;12.44
2016/04/19 09:50:00;1048.0;12.44
2016/04/19 09:55:00;1048.0;12.44
2016/04/19 10:00:00;1047.9;12.44
2016/04/19 10:05:00;1048.2;12.44
2016/04/19 10:10:00;1048.0;12.44
2016/04/19 10:15:00;1048.2;12.44
2016/04/19 10:20:00;1048.4;12.44
2016/04/19 10:25:00;1048.2;12.44
2016/04/19 10:30:00;1048.2;12.44
2016/04/19 10:35:00;1048.5;12.44
2016/04/19 10:40:00;1048.5;12.44
2016/04/19 10:45:00;1048.5;12.44
2016/04/19 10:50:00;1048.5;12.44
2016/04/19 10:55:00;1048.5;12.44
2016/04/19 11:00:00;1048.7;12.44
2016/04/19 11:05:00;1048.7;12.44
2016/04/19 11:10:00;1048.7;12.44
2016/04/19 11:15:00;1048.7;12.44
2016/04/19 11:20:00;1048.7;12.44
2016/04/19 11:25:00;1048.9;12.44
2016/04/19 11:30:00;1048.9;12.44
2016/04/19 11:35:00;1048.9;12.44
2016/04/19 11:40:00;1048.9;12.44
2016/04/19 11:45:00;1049.0;12.44
2016/04/19 11:50:00;1049.0;12.44
2016/04/19 11:55:00;1049.2;12.44
2016/04/19 12:00:00;1049.2;12.44
2016/04/19 12:05:00;1049.2;12.44
2016/04/19 12:10:00;1049.2;12.44
2016/04/19 12:15:00;1049.2;12.44
2016/04/19 12:20:00;1049.3;12.44
2016/04/19 12:25:00;1049.2;12.44
2016/04/19 12:30:00;1049.2;12.44
2016/04/19 12:35:00;1049.2;12.44
2016/04/19 12:40:00;1049.2;12.44
2016/04/19 12:45:00;1049.2;12.44
2016/04/19 12:50:00;1049.2;12.44
2016/04/19 12:55:00;1049.0;12.44
2016/04/19 13:00:00;1049.0;12.44
2016/04/19 13:05:00;1049.0;12.44
2016/04/19 13:10:00;1049.2;12.44
2016/04/19 13:15:00;1049.2;12.44
2016/04/19 13:20:00;1049.0;12.44
2016/04/19 13:25:00;1048.9;12.44
2016/04/19 13:30:00;1049.0;12.44
2016/04/19 13:35:00;1049.0;12.44
2016/04/19 13:40:00;1049.3;12.44
2016/04/19 13:45:00;1049.2;12.44
2016/04/19 13:50:00;1049.2;12.44
2016/04/19 13:55:00;1049.2;12.44
2016/04/19 14:00:00;1049.2;12.44
2016/04/19 14:05:00;1049.2;12.44
2016/04/19 14:10:00;1049.2;12.44
2016/04/19 14:15:00;1049.2;12.44
2016/04/19 14:20:00;1049.3;12.44
2016/04/19 14:25:00;1049.3;12.44
2016/04/19 14:30:00;1049.3;12.44
2016/04/19 14:35:00;1049.5;12.44
2016/04/19 14:40:00;1049.5;12.44
2016/04/19 14:45:00;1049.7;12.44
2016/04/19 14:50:00;1049.5;12.44
2016/04/19 14:55:00;1049.7;12.44
2016/04/19 15:00:00;1049.7;12.44
2016/04/19 15:05:00;1049.5;12.44
2016/04/19 15:10:00;1049.5;12.44
2016/04/19 15:15:00;1049.5;12.44
2016/04/19 15:20:00;1049.7;12.44
2016/04/19 15:25:00;1049.7;12.44
2016/04/19 15:30:00;1049.8;12.44
2016/04/19 15:35:00;1049.7;12.44
2016/04/19 15:40:00;1049.7;12.44
2016/04/19 15:45:00;1049.7;12.44
2016/04/19 15:50:00;1049.8;12.43
2016/04/19 15:55:00;1049.5;12.44
2016/04/19 16:00:00;1049.8;12.43
2016/04/19 16:05:00;1049.8;12.43
2016/04/19 16:10:00;1049.8;12.43
2016/04/19 16:15:00;1049.8;12.43
2016/04/19 16:20:00;1049.8;12.43
2016/04/19 16:25:00;1050.0;12.43
2016/04/19 16:30:00;1050.0;12.43
2016/04/19 16:35:00;1050.0;12.43
2016/04/19 16:40:00;1049.8;12.43
2016/04/19 16:45:00;1049.8;12.43
2016/04/19 16:50:00;1049.8;12.43
2016/04/19 16:55:00;1049.8;12.43
2016/04/19 17:00:00;1049.8;12.43
2016/04/19 17:05:00;1049.8;12.43
2016/04/19 17:10:00;1049.8;12.43
2016/04/19 17:15:00;1050.0;12.43
2016/04/19 17:20:00;1050.0;12.43
2016/04/19 17:25:00;1049.8;12.43
2016/04/19 17:30:00;1050.0;12.43
2016/04/19 17:35:00;1049.8;12.43
2016/04/19 17:40:00;1050.0;12.43
2016/04/19 17:45:00;1050.0;12.43
2016/04/19 17:50:00;1050.0;12.43
2016/04/19 17:55:00;1050.0;12.43
2016/04/19 18:00:00;1050.2;12.43
2016/04/19 18:05:00;1049.8;12.43
2016/04/19 18:10:00;1049.8;12.43
2016/04/19 18:15:00;1050.0;12.43
2016/04/19 18:20:00;1050.0;12.43
2016/04/19 18:25:00;1050.0;12.43
2016/04/19 18:30:00;1050.0;12.43
2016/04/19 18:35:00;1049.8;12.43
2016/04/19 18:40:00;1050.2;12.43
2016/04/19 18:45:00;1050.2;12.43
2016/04/19 18:50:00;1050.2;12.43
2016/04/19 18:55:00;1050.0;12.43
2016/04/19 19:00:00;1050.0;12.43
2016/04/19 19:05:00;1050.2;12.43
2016/04/19 19:10:00;1050.2;12.43
2016/04/19 19:15:00;1050.3;12.43
2016/04/19 19:20:00;1050.3;12.43
2016/04/19 19:25:00;1050.2;12.44
2016/04/19 19:30:00;1050.3;12.43
2016/04/19 19:35:00;1050.3;12.44
2016/04/19 19:40:00;1050.5;12.43
2016/04/19 19:45:00;1050.7;12.43
2016/04/19 19:50:00;1050.5;12.44
2016/04/19 19:55:00;1050.7;12.44
2016/04/19 20:00:00;1050.7;12.44
2016/04/19 20:05:00;1050.8;12.44
2016/04/19 20:10:00;1050.8;12.44
2016/04/19 20:15:00;1051.0;12.44
2016/04/19 20:20:00;1050.8;12.44
2016/04/19 20:25:00;1051.0;12.44
2016/04/19 20:30:00;1051.0;12.44
2016/04/19 20:35:00;1051.0;12.44
2016/04/19 20:40:00;1051.1;12.44
2016/04/19 20:45:00;1051.1;12.44
2016/04/19 20:50:00;1051.1;12.44
2016/04/19 20:55:00;1051.2;12.44
2016/04/19 21:00:00;1051.4;12.44
2016/04/19 21:05:00;1051.2;12.44
2016/04/19 21:10:00;1051.2;12.44
2016/04/19 21:15:00;1051.2;12.44
2016/04/19 21:20:00;1051.4;12.44
2016/04/19 21:25:00;1051.4;12.44
2016/04/19 21:30:00;1051.4;12.45
2016/04/19 21:35:00;1051.4;12.45
2016/04/19 21:40:00;1051.6;12.45
2016/04/19 21:45:00;1051.6;12.45
2016/04/19 21:50:00;1051.6;12.45
2016/04/19 21:55:00;1051.6;12.45
2016/04/19 22:00:00;1051.7;12.46
2016/04/19 22:05:00;1051.6;12.46
2016/04/19 22:10:00;1051.6;12.46
2016/04/19 22:15:00;1051.7;12.46
2016/04/19 22:20:00;1051.6;12.46
2016/04/19 22:25:00;1051.7;12.46
2016/04/19 22:30:00;1051.8;12.46
2016/04/19 22:35:00;1051.8;12.46
2016/04/19 22:40:00;1051.8;12.46
2016/04/19 22:45:00;1052.0;12.46
2016/04/19 22:50:00;1051.8;12.47
2016/04/19 22:55:00;1051.6;12.47
2016/04/19 23:00:00;1051.8;12.47
2016/04/19 23:05:00;1051.6;12.47
2016/04/19 23:10:00;1051.6;12.47
2016/04/19 23:15:00;1051.8;12.47
2016/04/19 23:20:00;1051.9;12.48
2016/04/19 23:25:00;1052.1;12.48
2016/04/19 23:30:00;1052.1;12.48
2016/04/19 23:35:00;1052.1;12.48
2016/04/19 23:40:00;1052.1;12.48
2016/04/19 23:45:00;1052.2;12.48
2016/04/19 23:50:00;1052.2;12.48
2016/04/19 23:55:00;1052.2;12.48
2016/04/20 00:00:00;1052.2;12.48
2016/04/20 00:05:00;1052.2;12.48
2016/04/20 00:10:00;1052.2;12.49
2016/04/20 00:15:00;1052.2;12.49
2016/04/20 00:20:00;1052.1;12.49
2016/04/20 00:25:00;1052.2;12.50
2016/04/20 00:30:00;1052.0;12.50
2016/04/20 00:35:00;1052.0;12.50
2016/04/20 00:40:00;1052.0;12.50
2016/04/20 00:45:00;1052.0;12.50
2016/04/20 00:50:00;1052.1;12.50
2016/04/20 00:55:00;1051.9;12.50
2016/04/20 01:00:00;1052.1;12.50
2016/04/20 01:05:00;1052.1;12.50
2016/04/20 01:10:00;1052.0;12.51
2016/04/20 01:15:00;1052.0;12.51
2016/04/20 01:20:00;1052.0;12.51
2016/04/20 01:25:00;1051.8;12.51
2016/04/20 01:30:00;1051.8;12.51
2016/04/20 01:35:00;1051.6;12.51
2016/04/20 01:40:00;1051.9;12.52
2016/04/20 01:45:00;1051.9;12.52
2016/04/20 01:50:00;1051.9;12.52
2016/04/20 01:55:00;1051.7;12.53
2016/04/20 02:00:00;1051.9;12.52
2016/04/20 02:05:00;1051.7;12.53
2016/04/20 02:10:00;1051.7;12.53
2016/04/20 02:15:00;1051.7;12.53
2016/04/20 02:20:00;1051.6;12.53
2016/04/20 02:25:00;1051.7;12.53
2016/04/20 02:30:00;1051.7;12.54
2016/04/20 02:35:00;1051.7;12.53
2016/04/20 02:40:00;1051.7;12.54
2016/04/20 02:45:00;1051.7;12.54
2016/04/20 02:50:00;1051.6;12.55
2016/04/20 02:55:00;1051.6;12.55
2016/04/20 03:00:00;1051.4;12.55
2016/04/20 03:05:00;1051.6;12.55
2016/04/20 03:10:00;1051.7;12.55
2016/04/20 03:15:00;1051.6;12.55
2016/04/20 03:20:00;1051.6;12.55
2016/04/20 03:25:00;1051.6;12.56
2016/04/20 03:30:00;1051.8;12.56
2016/04/20 03:35:00;1051.8;12.56
2016/04/20 03:40:00;1051.8;12.56
2016/04/20 03:45:00;1051.6;12.57
2016/04/20 03:50:00;1051.6;12.57
2016/04/20 03:55:00;1051.6;12.57
2016/04/20 04:00:00;1051.5;12.57
2016/04/20 04:05:00;1051.5;12.57
2016/04/20 04:10:00;1051.5;12.57
2016/04/20 04:15:00;1051.3;12.57
2016/04/20 04:20:00;1051.4;12.58
2016/04/20 04:25:00;1051.6;12.58
2016/04/20 04:30:00;1051.6;12.59
2016/04/20 04:35:00;1051.6;12.58
2016/04/20 04:40:00;1051.6;12.59
2016/04/20 04:45:00;1051.7;12.59
2016/04/20 04:50:00;1051.7;12.59
2016/04/20 04:55:00;1051.6;12.59
2016/04/20 05:00:00;1051.8;12.59
2016/04/20 05:05:00;1052.0;12.59
2016/04/20 05:10:00;1051.8;12.60
2016/04/20 05:15:00;1051.6;12.60
2016/04/20 05:20:00;1051.8;12.60
2016/04/20 05:25:00;1052.0;12.60
2016/04/20 05:30:00;1052.1;12.60
2016/04/20 05:35:00;1052.2;12.61
2016/04/20 05:40:00;1052.4;12.61
2016/04/20 05:45:00;1052.5;12.61
2016/04/20 05:50:00;1052.4;12.61
2016/04/20 05:55:00;1052.4;12.61
2016/04/20 06:00:00;1052.4;12.61
2016/04/20 06:05:00;1052.5;12.61
2016/04/20 06:10:00;1052.7;12.62
2016/04/20 06:15:00;1052.5;12.62
2016/04/20 06:20:00;1052.7;12.62
2016/04/20 06:25:00;1052.7;12.62
2016/04/20 06:30:00;1052.7;12.63
2016/04/20 06:35:00;1052.8;12.63
2016/04/20 06:40:00;1052.8;12.63
2016/04/20 06:45:00;1052.8;12.63
2016/04/20 06:50:00;1052.9;12.63
2016/04/20 06:55:00;1053.0;12.63
2016/04/20 07:00:00;1052.9;12.63
2016/04/20 07:05:00;1052.9;12.64
2016/04/20 07:10:00;1052.9;12.64
2016/04/20 07:15:00;1053.0;12.64
2016/04/20 07:20:00;1052.9;12.64
2016/04/20 07:25:00;1053.0;12.65
2016/04/20 07:30:00;1053.0;12.64
2016/04/20 07:35:00;1053.2;12.65
2016/04/20 07:40:00;1053.2;12.65
2016/04/20 07:45:00;1053.2;12.65
2016/04/20 07:50:00;1053.1;12.65
2016/04/20 07:55:00;1053.1;12.65
2016/04/20 08:00:00;1053.1;12.65
2016/04/20 08:05:00;1052.9;12.65
2016/04/20 08:10:00;1052.9;12.65
2016/04/20 08:15:00;1052.9;12.66
2016/04/20 08:20:00;1052.9;12.66
2016/04/20 08:25:00;1052.8;12.66
2016/04/20 08:30:00;1052.8;12.66
2016/04/20 08:35:00;1052.8;12.66
2016/04/20 08:40:00;1052.8;12.66
2016/04/20 08:45:00;1052.9;12.67
2016/04/20 08:50:00;1052.7;12.67
2016/04/20 08:55:00;1052.9;12.67
2016/04/20 09:00:00;1052.9;12.67
2016/04/20 09:05:00;1052.7;12.67
2016/04/20 09:10:00;1052.5;12.67
2016/04/20 09:15:00;1052.7;12.67
2016/04/20 09:20:00;1052.5;12.67
2016/04/20 09:25:00;1052.7;12.67
2016/04/20 09:30:00;1052.9;12.68
2016/04/20 09:35:00;1052.7;12.67
2016/04/20 09:40:00;1052.6;12.68
2016/04/20 09:45:00;1052.6;12.68
2016/04/20 09:50:00;1052.8;12.68
2016/04/20 09:55:00;1052.8;12.68
2016/04/20 10:00:00;1052.8;12.68
2016/04/20 10:05:00;1052.6;12.69
2016/04/20 10:10:00;1052.4;12.69
2016/04/20 10:15:00;1052.4;12.69
2016/04/20 10:20:00;1052.3;12.69
2016/04/20 10:25:00;1052.4;12.69
2016/04/20 10:30:00;1052.4;12.69
2016/04/20 10:35:00;1052.4;12.69
2016/04/20 10:40:00;1052.5;12.69
2016/04/20 10:45:00;1052.5;12.69
2016/04/20 10:50:00;1052.5;12.69
2016/04/20 10:55:00;1052.4;12.69
2016/04/20 11:00:00;1052.4;12.69
2016/04/20 11:05:00;1052.2;12.69
2016/04/20 11:10:00;1052.5;12.70
2016/04/20 11:15:00;1052.4;12.70
2016/04/20 11:20:00;1052.4;12.70
2016/04/20 11:25:00;1052.2;12.70
2016/04/20 11:30:00;1052.4;12.70
2016/04/20 11:35:00;1052.2;12.70
2016/04/20 11:40:00;1052.2;12.70
2016/04/20 11:45:00;1052.1;12.70
2016/04/20 11:50:00;1052.2;12.71
2016/04/20 11:55:00;1052.1;12.71
2016/04/20 12:00:00;1051.9;12.71
2016/04/20 12:05:00;1052.1;12.71
2016/04/20 12:10:00;1051.9;12.71
2016/04/20 12:15:00;1052.1;12.71
2016/04/20 12:20:00;1052.1;12.71
2016/04/20 12:25:00;1051.9;12.71
2016/04/20 12:30:00;1051.9;12.71
2016/04/20 12:35:00;1051.8;12.71
2016/04/20 12:40:00;1051.8;12.71
2016/04/20 12:45:00;1051.8;12.71
2016/04/20 12:50:00;1051.9;12.71
2016/04/20 12:55:00;1051.7;12.71
2016/04/20 13:00:00;1051.5;12.71
2016/04/20 13:05:00;1051.5;12.71
2016/04/20 13:10:00;1051.5;12.71
2016/04/20 13:15:00;1051.5;12.71
2016/04/20 13:20:00;1051.5;12.71
2016/04/20 13:25:00;1051.5;12.71
2016/04/20 13:30:00;1051.5;12.71
2016/04/20 13:35:00;1051.5;12.71
2016/04/20 13:40:00;1051.4;12.71
2016/04/20 13:45:00;1051.5;12.71
2016/04/20 13:50:00;1051.4;12.71
2016/04/20 13:55:00;1051.2;12.71
2016/04/20 14:00:00;1051.3;12.72
2016/04/20 14:05:00;1051.0;12.72
2016/04/20 14:10:00;1051.1;12.72
2016/04/20 14:15:00;1051.0;12.72
2016/04/20 14:20:00;1051.0;12.72
2016/04/20 14:25:00;1050.8;12.72
2016/04/20 14:30:00;1050.8;12.72
2016/04/20 14:35:00;1050.8;12.72
2016/04/20 14:40:00;1050.8;12.72
2016/04/20 14:45:00;1050.8;12.72
2016/04/20 14:50:00;1050.7;12.72
2016/04/20 14:55:00;1050.8;12.72
2016/04/20 15:00:00;1050.7;12.72
2016/04/20 15:05:00;1050.5;12.72
2016/04/20 15:10:00;1050.3;12.72
2016/04/20 15:15:00;1050.2;12.72
2016/04/20 15:20:00;1050.3;12.72
2016/04/20 15:25:00;1050.2;12.72
2016/04/20 15:30:00;1050.0;12.72
2016/04/20 15:35:00;1050.0;12.72
2016/04/20 15:40:00;1049.8;12.72
2016/04/20 15:45:00;1049.7;12.72
2016/04/20 15:50:00;1049.5;12.72
2016/04/20 15:55:00;1049.5;12.72
2016/04/20 16:00:00;1049.7;12.72
2016/04/20 16:05:00;1049.5;12.72
2016/04/20 16:10:00;1049.5;12.72
2016/04/20 16:15:00;1049.5;12.72
2016/04/20 16:20:00;1049.5;12.72
2016/04/20 16:25:00;1049.5;12.72
2016/04/20 16:30:00;1049.5;12.72
2016/04/20 16:35:00;1049.5;12.72
2016/04/20 16:40:00;1049.3;12.72
2016/04/20 16:45:00;1049.5;12.72
2016/04/20 16:50:00;1049.3;12.72
2016/04/20 16:55:00;1049.3;12.72
2016/04/20 17:00:00;1049.2;12.72
2016/04/20 17:05:00;1049.2;12.72
2016/04/20 17:10:00;1049.2;12.72
2016/04/20 17:15:00;1049.2;12.72
2016/04/20 17:20:00;1049.2;12.72
2016/04/20 17:25:00;1049.0;12.72
2016/04/20 17:30:00;1048.9;12.72
2016/04/20 17:35:00;1048.7;12.72
2016/04/20 17:40:00;1048.7;12.72
2016/04/20 17:45:00;1048.7;12.72
2016/04/20 17:50:00;1048.5;12.72
2016/04/20 17:55:00;1048.4;12.72
2016/04/20 18:00:00;1048.4;12.72
2016/04/20 18:05:00;1048.4;12.72
2016/04/20 18:10:00;1048.6;12.71
2016/04/20 18:15:00;1048.4;12.71
2016/04/20 18:20:00;1048.4;12.72
2016/04/20 18:25:00;1048.3;12.71
2016/04/20 18:30:00;1048.2;12.72
2016/04/20 18:35:00;1048.2;12.72
2016/04/20 18:40:00;1048.4;12.72
2016/04/20 18:45:00;1048.3;12.71
2016/04/20 18:50:00;1048.0;12.72
2016/04/20 18:55:00;1048.1;12.71
2016/04/20 19:00:00;1048.3;12.71
2016/04/20 19:05:00;1048.2;12.72
2016/04/20 19:10:00;1048.0;12.72
2016/04/20 19:15:00;1047.9;12.71
2016/04/20 19:20:00;1047.9;12.72
2016/04/20 19:25:00;1048.0;12.72
2016/04/20 19:30:00;1048.0;12.72
2016/04/20 19:35:00;1048.1;12.71
2016/04/20 19:40:00;1048.2;12.72
2016/04/20 19:45:00;1048.0;12.72
2016/04/20 19:50:00;1048.0;12.72
2016/04/20 19:55:00;1048.0;12.72
2016/04/20 20:00:00;1048.0;12.72
2016/04/20 20:05:00;1047.9;12.72
2016/04/20 20:10:00;1048.0;12.72
2016/04/20 20:15:00;1048.0;12.72
2016/04/20 20:20:00;1048.0;12.72
2016/04/20 20:25:00;1048.2;12.72
2016/04/20 20:30:00;1048.2;12.72
2016/04/20 20:35:00;1048.4;12.72
2016/04/20 20:40:00;1048.5;12.72
2016/04/20 20:45:00;1048.5;12.72
2016/04/20 20:50:00;1048.5;12.72
2016/04/20 20:55:00;1048.9;12.72
2016/04/20 21:00:00;1048.7;12.72
2016/04/20 21:05:00;1048.7;12.72
2016/04/20 21:10:00;1048.4;12.72
2016/04/20 21:15:00;1048.5;12.73
2016/04/20 21:20:00;1048.6;12.73
2016/04/20 21:25:00;1048.5;12.73
2016/04/20 21:30:00;1048.5;12.73
2016/04/20 21:35:00;1048.3;12.73
2016/04/20 21:40:00;1048.3;12.73
2016/04/20 21:45:00;1048.2;12.73
2016/04/20 21:50:00;1048.3;12.73
2016/04/20 21:55:00;1048.2;12.73
2016/04/20 22:00:00;1048.5;12.73
2016/04/20 22:05:00;1048.5;12.73
2016/04/20 22:10:00;1048.3;12.73
2016/04/20 22:15:00;1048.2;12.73
2016/04/20 22:20:00;1048.2;12.73
2016/04/20 22:25:00;1048.2;12.73
2016/04/20 22:30:00;1048.2;12.73
2016/04/20 22:35:00;1048.2;12.73
2016/04/20 22:40:00;1048.2;12.73
2016/04/20 22:45:00;1048.3;12.73
2016/04/20 22:50:00;1048.3;12.73
2016/04/20 22:55:00;1048.3;12.73
2016/04/20 23:00:00;1048.2;12.74
2016/04/20 23:05:00;1048.0;12.74
2016/04/20 23:10:00;1048.0;12.74
2016/04/20 23:15:00;1048.0;12.74
2016/04/20 23:20:00;1048.0;12.74
2016/04/20 23:25:00;1048.0;12.74
2016/04/20 23:30:00;1048.0;12.74
2016/04/20 23:35:00;1048.0;12.75
2016/04/20 23:40:00;1048.2;12.75
2016/04/20 23:45:00;1048.2;12.75
2016/04/20 23:50:00;1048.2;12.75
2016/04/20 23:55:00;1048.2;12.75
2016/04/21 00:00:00;1048.0;12.75
2016/04/21 00:05:00;1048.0;12.75
2016/04/21 00:10:00;1048.2;12.75
2016/04/21 00:15:00;1048.0;12.75
2016/04/21 00:20:00;1048.2;12.75
2016/04/21 00:25:00;1048.2;12.75
2016/04/21 00:30:00;1048.2;12.75
2016/04/21 00:35:00;1048.2;12.76
2016/04/21 00:40:00;1048.2;12.76
2016/04/21 00:45:00;1048.2;12.76
2016/04/21 00:50:00;1048.0;12.76
2016/04/21 00:55:00;1048.0;12.76
2016/04/21 01:00:00;1047.8;12.76
2016/04/21 01:05:00;1047.8;12.76
2016/04/21 01:10:00;1047.6;12.77
2016/04/21 01:15:00;1047.4;12.77
2016/04/21 01:20:00;1047.6;12.77
2016/04/21 01:25:00;1047.2;12.77
2016/04/21 01:30:00;1047.4;12.77
2016/04/21 01:35:00;1047.4;12.77
2016/04/21 01:40:00;1047.2;12.77
2016/04/21 01:45:00;1047.2;12.77
2016/04/21 01:50:00;1047.1;12.77
2016/04/21 01:55:00;1046.9;12.78
2016/04/21 02:00:00;1046.9;12.78
2016/04/21 02:05:00;1046.9;12.78
2016/04/21 02:10:00;1046.7;12.78
2016/04/21 02:15:00;1047.0;12.79
2016/04/21 02:20:00;1046.9;12.78
2016/04/21 02:25:00;1047.0;12.79
2016/04/21 02:30:00;1047.0;12.79
2016/04/21 02:35:00;1047.0;12.79
2016/04/21 02:40:00;1046.9;12.79
2016/04/21 02:45:00;1046.9;12.79
2016/04/21 02:50:00;1046.9;12.79
2016/04/21 02:55:00;1046.9;12.79
2016/04/21 03:00:00;1046.7;12.79
2016/04/21 03:05:00;1046.7;12.79
2016/04/21 03:10:00;1046.5;12.79
2016/04/21 03:15:00;1046.6;12.80
2016/04/21 03:20:00;1046.6;12.80
2016/04/21 03:25:00;1046.4;12.80
2016/04/21 03:30:00;1046.6;12.80
2016/04/21 03:35:00;1046.6;12.81
2016/04/21 03:40:00;1046.6;12.81
2016/04/21 03:45:00;1046.6;12.81
2016/04/21 03:50:00;1046.6;12.81
2016/04/21 03:55:00;1046.6;12.81
2016/04/21 04:00:00;1046.9;12.81
2016/04/21 04:05:00;1046.7;12.81
2016/04/21 04:10:00;1046.7;12.81
2016/04/21 04:15:00;1046.7;12.81
2016/04/21 04:20:00;1046.7;12.81
2016/04/21 04:25:00;1046.7;12.82
2016/04/21 04:30:00;1046.7;12.82
2016/04/21 04:35:00;1046.7;12.82
2016/04/21 04:40:00;1046.5;12.82
2016/04/21 04:45:00;1046.4;12.82
2016/04/21 04:50:00;1046.3;12.83
2016/04/21 04:55:00;1046.1;12.83
2016/04/21 05:00:00;1046.3;12.83
2016/04/21 05:05:00;1046.3;12.83
2016/04/21 05:10:00;1046.1;12.83
2016/04/21 05:15:00;1046.1;12.83
2016/04/21 05:20:00;1046.1;12.83
2016/04/21 05:25:00;1046.1;12.83
2016/04/21 05:30:00;1045.9;12.83
2016/04/21 05:35:00;1045.9;12.83
2016/04/21 05:40:00;1045.9;12.84
2016/04/21 05:45:00;1045.9;12.84
2016/04/21 05:50:00;1045.9;12.84
2016/04/21 05:55:00;1046.1;12.84
2016/04/21 06:00:00;1046.1;12.84
2016/04/21 06:05:00;1045.9;12.84
2016/04/21 06:10:00;1046.0;12.85
2016/04/21 06:15:00;1046.2;12.85
2016/04/21 06:20:00;1046.0;12.85
2016/04/21 06:25:00;1046.0;12.85
2016/04/21 06:30:00;1046.0;12.85
2016/04/21 06:35:00;1046.0;12.85
2016/04/21 06:40:00;1045.9;12.85
2016/04/21 06:45:00;1046.1;12.85
2016/04/21 06:50:00;1045.9;12.85
2016/04/21 06:55:00;1045.9;12.85
2016/04/21 07:00:00;1046.1;12.85
2016/04/21 07:05:00;1045.9;12.85
2016/04/21 07:10:00;1046.0;12.86
2016/04/21 07:15:00;1045.9;12.86
2016/04/21 07:20:00;1045.9;12.86
2016/04/21 07:25:00;1046.0;12.86
2016/04/21 07:30:00;1046.0;12.86
2016/04/21 07:35:00;1046.0;12.86
2016/04/21 07:40:00;1045.9;12.86
2016/04/21 07:45:00;1045.7;12.86
2016/04/21 07:50:00;1045.7;12.86
2016/04/21 07:55:00;1045.9;12.86
2016/04/21 08:00:00;1045.9;12.86
2016/04/21 08:05:00;1045.9;12.86
2016/04/21 08:10:00;1045.7;12.86
2016/04/21 08:15:00;1045.6;12.87
2016/04/21 08:20:00;1045.6;12.87
2016/04/21 08:25:00;1045.8;12.87
2016/04/21 08:30:00;1045.4;12.87
2016/04/21 08:35:00;1045.6;12.87
2016/04/21 08:40:00;1045.8;12.87
2016/04/21 08:45:00;1045.6;12.87
2016/04/21 08:50:00;1045.6;12.87
2016/04/21 08:55:00;1045.4;12.88
2016/04/21 09:00:00;1045.6;12.88
2016/04/21 09:05:00;1045.6;12.88
2016/04/21 09:10:00;1045.6;12.88
2016/04/21 09:15:00;1045.6;12.88
2016/04/21 09:20:00;1045.4;12.88
2016/04/21 09:25:00;1045.4;12.88
2016/04/21 09:30:00;1045.4;12.88
2016/04/21 09:35:00;1045.4;12.88
2016/04/21 09:40:00;1045.4;12.88
2016/04/21 09:45:00;1045.4;12.88
2016/04/21 09:50:00;1045.4;12.88
2016/04/21 09:55:00;1045.4;12.88
2016/04/21 10:00:00;1045.4;12.88
2016/04/21 10:05:00;1045.7;12.89
2016/04/21 10:10:00;1045.7;12.89
